AGE;YEARS_WITH_BANK;MARITAL_STATUS;EDUCATION;EMPLOYMENT;GENDER;INCOME;ADDRESS_DATE;JOB_DATE;WITH_BANK_DATE;BALANCE
54;10;M;HGH;PVE;F;186.81;1995-09-15;2010-01-01;2007-05-16;825.1
55;11;M;HGH;PVE;F;330.14;1999-10-08;2000-02-01;2006-02-01;269.23
62;3;M;HGH;STE;F;171.39;2009-10-15;1999-06-01;2013-10-09;158.38
30;6;M;HGH;PVE;F;307.69;2009-01-01;;2010-10-08;315.02
31;2;M;HGH;PVE;M;192.31;1986-03-03;2016-04-11;2015-03-25;1161.87
49;11;M;HGH;PVE;F;262.4;2000-07-01;2000-07-05;2005-12-08;2307.69
66;15;M;BCR;RET;M;347.69;1975-08-05;;2001-10-31;3161.54
33;5;S;HGH;STE;M;330.77;1984-01-01;2007-05-01;2012-03-09;266.13
47;12;S;BCR;STE;F;390.08;2008-01-15;1999-09-01;2005-06-03;2307.69
69;11;W;BCR;RET;M;318.1;1981-01-01;;2005-11-14;1264.62
58;11;M;BCR;STE;M;488.35;1997-01-01;1988-08-15;2005-08-09;3076.92
67;7;M;BCR;RET;F;199.75;1981-01-01;;2010-01-21;2371.15
51;8;M;BCR;PVE;M;1091.53;2000-01-01;1988-05-04;2009-01-19;1626.39
65;11;M;HGH;RET;M;360.66;2002-08-28;;2005-10-17;1322.6
51;15;M;HGH;STE;M;327.69;2006-10-15;2008-06-14;2001-09-11;948.86
66;11;M;BCR;RET;F;393.46;1995-06-15;;2005-08-24;5371.45
33;0;S;BCR;PVE;M;564.1;2014-09-01;2010-10-01;2016-10-09;4196.39
24;0;S;HGH;PVE;M;244.74;1993-05-25;2014-08-25;2016-10-10;2307.69
24;0;S;HGH;PVE;F;176.92;1993-12-29;2015-12-01;2016-10-10;2307.69
32;4;M;HGH;PVE;F;176.48;2012-02-01;2013-07-16;2012-10-03;3198.94
41;11;M;PHD;STE;F;640.44;2006-09-03;2002-04-01;2005-09-28;1153.85
59;11;W;HGH;RET;F;210.72;2002-02-08;;2005-10-05;4347.12
37;11;M;HGH;PVE;M;248.43;2008-12-01;2015-10-26;2005-07-06;4615.38
36;9;M;HGH;PVE;M;346.15;1981-07-28;2007-03-01;2008-05-14;316.84
60;11;M;MAS;SFE;F;307.69;1994-05-01;2009-01-01;2005-12-05;3846.15
45;15;M;HGH;PVE;M;1129.02;1972-04-29;2004-07-20;2001-10-24;4292.43
59;6;M;PRS;STE;F;169.41;1976-05-01;2011-02-14;2010-09-22;2307.69
52;11;D;HGH;STE;M;506.88;2010-07-23;1989-08-28;2005-09-28;2716.91
38;0;M;HGH;PVE;M;411.51;2010-07-19;;2016-10-14;4615.38
64;9;M;HGH;RET;F;191.03;1979-06-01;;2007-10-16;4347.12
68;0;M;HGH;RET;M;252.18;1958-06-01;;2016-10-11;1501.73
62;12;M;BCR;STE;M;575.45;1981-07-01;1987-01-05;2004-10-08;4186.79
69;11;M;HGH;RET;M;317.33;1980-01-01;;2005-08-17;4268.08
58;8;W;HGH;STE;M;312.96;1959-07-16;;2009-01-27;2457.31
68;11;M;HGH;RET;M;218.95;1964-08-01;;2006-04-29;2371.15
66;1;S;HGH;RET;F;162.19;2010-01-01;;2016-01-27;2371.15
43;13;M;MAS;STE;M;686.59;2007-01-01;1998-11-21;2004-05-12;3637.5
67;1;M;HGH;RET;M;338.93;2016-02-01;;2016-06-23;2371.15
57;11;M;BCR;STE;M;379.68;1988-07-01;2012-03-15;2005-07-14;4615.38
42;9;S;HGH;PVE;F;300.0;2010-01-01;2008-05-22;2008-05-30;415.09
66;1;W;HGH;RET;F;293.12;1980-06-01;2001-01-15;2015-10-29;2371.15
55;4;M;HGH;STE;M;267.1;1962-01-12;2014-10-16;2012-09-12;7709.61
35;0;M;BCR;PVE;M;246.15;2008-10-01;2010-01-01;2016-10-13;348.54
66;10;M;HGH;RET;F;186.68;2001-01-01;;2007-01-23;2410.67
66;4;M;HGH;RET;M;221.88;1967-01-01;;2013-06-04;4900.38
37;11;S;BCR;STE;F;383.6;2011-01-01;2004-06-07;2006-04-13;4615.38
43;11;M;BCR;STE;F;359.1;2006-04-11;2000-09-01;2005-10-03;2147.23
34;10;M;PRS;PVE;F;245.72;2007-03-14;2011-03-07;2007-02-01;4249.93
65;11;W;HGH;RET;M;232.65;1952-12-31;;2005-10-10;5137.5
31;2;S;BCR;STE;F;329.92;1986-05-18;2014-01-01;2014-09-11;634.47
62;11;M;HGH;RET;M;319.75;1955-02-16;;2005-08-11;1385.24
57;11;M;MAS;STE;F;612.86;2010-03-20;1997-04-21;2005-07-25;1307.69
58;11;M;HGH;STE;F;378.23;2002-05-01;2006-05-12;2006-04-14;561.14
44;12;M;HGH;STE;M;278.36;2007-07-01;1995-10-01;2005-04-21;4820.32
33;12;M;BCR;PVE;M;232.7;2014-11-01;2013-05-01;2004-08-04;1341.77
26;4;S;HGH;PVE;F;302.22;2011-01-01;2013-06-01;2013-06-03;4228.73
49;5;D;HGH;PVE;M;460.5;1992-01-01;2005-07-01;2011-12-23;6573.17
45;9;S;BCR;STE;F;348.06;1996-12-09;2002-06-27;2008-04-01;3477.69
44;13;M;BCR;STE;F;571.66;2005-12-01;2012-12-15;2004-06-12;2307.69
31;1;M;HGH;PVE;M;238.46;2013-05-01;2014-10-01;2016-03-29;285.15
29;1;M;HGH;PVE;F;174.87;2012-01-01;2015-06-01;2015-10-30;406.6
65;11;M;HGH;RET;F;187.88;1974-03-16;;2006-05-16;2766.35
68;12;S;BCR;RET;F;333.29;1970-05-10;;2004-09-30;5295.58
38;10;M;SEC;PVE;M;318.22;1979-08-03;2007-07-25;2006-09-01;925.16
58;10;M;HGH;PVE;M;159.78;2012-06-01;2009-02-12;2006-09-26;4294.47
32;10;M;HGH;PVE;M;540.98;2007-04-03;2007-02-26;2007-02-05;2422.11
65;2;M;HGH;RET;F;166.97;1979-01-01;;2014-12-25;796.32
54;11;M;HGH;PVE;F;615.38;1998-02-01;1999-09-01;2006-03-06;16652.02
69;11;M;HGH;RET;F;270.91;2005-09-01;;2005-10-05;3793.85
53;1;M;HGH;PVE;M;300.0;1964-10-11;2008-03-11;2015-11-23;240.01
50;12;M;HGH;SFE;M;0.0;1974-01-01;1988-03-30;2005-04-12;2307.69
38;1;M;PRS;PVE;M;179.82;2000-06-01;2015-05-01;2015-07-30;4820.32
26;4;S;HGH;STE;F;288.24;2015-01-01;2012-10-15;2012-10-12;5390.0
45;10;M;BCR;PVE;F;257.02;1998-06-05;2003-05-01;2007-03-24;2461.54
57;0;M;HGH;STE;F;330.77;1960-10-03;1995-01-01;2016-10-19;475.31
51;4;M;PRS;PVE;M;341.33;1997-09-01;2011-09-22;2012-09-27;8457.47
62;0;D;HGH;RET;F;301.07;1955-03-04;;2016-09-14;213.4
53;10;D;HGH;STE;F;234.79;2002-12-15;2008-06-17;2006-07-26;6923.08
59;13;M;HGH;STE;M;0.0;1958-11-19;1977-07-01;2003-08-26;166.31
58;10;M;HGH;STE;F;470.88;2006-05-12;2007-03-03;2006-12-24;2307.69
62;5;D;HGH;RET;F;162.22;2001-01-01;;2011-12-09;1604.67
41;12;M;BCR;STE;F;353.58;2003-11-17;2003-11-17;2005-03-09;10000.0
43;1;S;HGH;PVE;M;313.15;2010-05-01;2009-04-01;2015-07-08;8632.76
22;7;S;HGH;RET;M;210.13;2000-01-01;;2010-05-21;1565.8
46;11;M;HGH;OTH;F;276.92;1993-11-23;1991-01-14;2006-06-27;6660.81
54;9;M;HGH;STE;M;358.88;1963-05-03;1983-09-18;2007-10-02;4615.38
22;2;S;HGH;PVE;M;471.14;1995-07-17;2015-05-01;2015-05-25;5099.92
63;4;M;HGH;RET;M;188.82;1995-11-21;;2013-05-30;3872.88
36;11;S;HGH;PVE;M;247.67;1981-06-03;2005-12-30;2006-01-04;2093.39
22;1;S;PRS;PVE;M;173.52;1995-11-18;2015-12-18;2015-07-21;1580.77
58;11;M;BCR;PVE;F;550.01;2006-05-18;1997-06-01;2005-08-09;7692.31
39;4;;HGH;OTH;F;0.0;;;2013-05-16;4615.38
65;0;M;HGH;RET;F;199.7;1988-01-01;;2016-10-19;1198.97
69;12;M;BCR;RET;F;274.99;1968-02-18;;2004-07-29;5371.54
39;12;S;BCR;STE;M;388.31;1993-01-01;;2005-04-08;731.87
32;11;S;BCR;STE;F;351.89;2011-06-01;2016-02-01;2005-10-25;3549.51
57;1;D;HGH;PVE;M;276.92;1960-01-09;2004-05-01;2016-03-30;1699.97
48;9;M;HGH;STE;M;289.3;2008-01-01;1990-01-01;2007-09-06;2307.69
58;3;M;PRS;RET;F;183.37;1964-05-01;;2014-04-12;4544.61
37;1;M;HGH;STE;F;207.69;1998-02-01;2003-10-01;2016-04-09;1106.54
29;5;S;HGH;STE;M;248.91;1988-03-15;2016-10-02;2011-08-16;1264.62
56;10;M;BCR;STE;F;362.74;1961-06-14;2010-09-01;2006-09-21;3724.79
57;11;M;HGH;OTH;M;123.1;1989-08-01;1987-02-06;2005-08-17;6500.0
53;11;D;HGH;STE;M;470.27;1980-01-01;1994-02-01;2005-08-08;3877.96
63;8;M;HGH;STE;F;230.77;2004-06-01;1974-01-08;2009-06-22;234.21
70;2;M;HGH;OTH;M;182.47;;;2015-01-06;1975.96
26;0;S;HGH;PVE;M;269.23;1991-06-12;2014-09-01;2016-10-18;364.38
66;13;M;HGH;RET;M;215.44;2010-06-07;;2004-07-05;4347.12
41;11;M;HGH;PVE;M;917.9;2007-05-09;2008-11-01;2005-08-03;15775.6
48;13;M;HGH;STE;M;329.72;1993-06-06;2007-01-01;2004-06-08;1027.5
25;3;M;HGH;PVE;F;192.31;1992-05-08;2016-03-18;2013-11-27;2307.69
58;12;S;HGH;RET;M;208.43;1959-04-08;;2004-12-22;1185.58
37;2;M;HGH;PVE;F;0.0;2008-05-01;2015-03-01;2015-05-15;2307.69
32;9;S;HGH;STE;M;358.99;2009-03-01;2009-03-02;2008-06-07;2114.35
71;0;M;HGH;RET;F;152.43;1980-04-05;;2016-08-29;2.09
58;13;M;HGH;PVE;M;392.32;2006-07-12;2003-02-01;2004-06-01;6384.62
30;1;S;BCR;PVE;M;358.59;1987-12-02;2016-01-26;2016-01-26;2307.69
34;1;M;HGH;PVE;M;347.84;1983-12-27;2015-08-01;2016-06-29;4011.68
53;0;;HGH;OTH;M;0.0;;;2016-09-14;2307.69
51;4;M;HGH;PVE;F;223.89;2008-01-01;2015-06-01;2012-08-16;3569.94
59;11;M;HGH;RET;F;233.91;2003-06-01;;2005-09-27;2307.69
59;7;M;HGH;RET;F;248.0;1981-12-31;;2010-04-30;3161.54
67;8;M;BCR;RET;F;234.46;2001-01-11;;2008-08-26;2766.35
70;11;;HGH;OTH;M;0.0;;;2006-06-30;1659.81
65;9;M;BCR;STE;M;514.58;1995-08-01;2007-03-01;2008-02-11;5147.01
39;11;M;BCR;PVE;M;184.62;1978-03-09;2014-11-07;2006-04-14;1185.58
58;7;M;BCR;STE;F;200.28;1985-10-19;1992-11-01;2009-12-17;4615.38
67;11;M;SEC;RET;F;248.68;1980-09-20;;2005-10-20;4386.63
68;4;M;HGH;RET;M;168.79;2011-01-01;;2013-05-07;4023.06
26;1;S;BCR;PVE;F;438.52;2011-01-20;2016-03-07;2015-12-14;2307.69
25;2;S;HGH;PVE;F;394.23;1992-10-19;2015-01-01;2015-03-11;7692.31
70;5;W;HGH;RET;F;301.41;1989-09-01;;2011-07-06;1833.69
64;6;M;HGH;RET;F;215.38;1975-01-01;;2010-08-23;2394.87
48;13;M;BCR;STE;M;919.63;1976-09-01;1996-09-25;2003-10-27;7692.31
71;10;W;HGH;RET;F;348.74;1965-01-01;;2007-02-21;1975.96
41;9;M;HGH;PVE;M;483.17;1978-03-25;2016-07-01;2007-12-07;1998.28
42;12;M;BCR;PVE;M;1080.35;2004-10-01;2007-05-01;2004-11-04;2307.69
37;9;M;HGH;PVE;F;316.8;2011-01-01;2008-03-20;2008-03-24;3399.94
49;7;D;PRS;STE;M;408.55;1991-01-01;2016-03-01;2010-05-10;1985.82
35;10;M;BCR;PVE;M;799.15;2014-01-01;2015-07-06;2007-04-19;645.89
28;7;M;HGH;PVE;F;190.23;2012-01-01;2014-10-15;2009-08-31;2307.69
53;7;;HGH;OTH;F;0.0;;;2009-09-17;1153.85
36;12;M;HGH;PVE;F;307.69;2014-06-01;2014-01-01;2004-07-07;2307.69
52;3;M;HGH;PVE;F;299.23;2013-03-09;2013-10-01;2014-06-16;475.3
57;12;M;HGH;STE;F;1216.74;1989-11-04;1984-05-17;2005-04-20;7692.31
63;10;S;BCR;RET;F;427.67;1985-04-01;;2007-01-10;1923.08
28;5;S;BCR;PVE;F;263.26;1993-03-10;2014-10-14;2012-06-25;3642.51
51;12;M;BCR;STE;F;356.41;1989-10-28;1996-12-25;2005-04-07;5384.62
53;2;M;BCR;PVE;M;882.61;2005-05-05;1994-12-01;2015-06-10;2307.69
51;14;S;PHD;PVE;F;1384.69;2006-01-01;2006-11-01;2003-05-21;17966.65
28;3;S;HGH;PVE;M;297.65;1989-05-24;2013-09-17;2013-09-25;1219.79
60;8;W;BCR;STE;F;644.42;1991-03-09;2006-10-21;2008-09-24;2805.33
66;5;M;HGH;RET;F;234.2;2005-01-01;;2012-01-09;2371.15
52;2;M;HGH;PVE;M;184.41;1984-01-01;2011-07-01;2014-11-28;1580.77
48;9;M;HGH;RET;M;387.14;1985-12-25;;2008-01-22;415.72
69;9;D;HGH;RET;M;207.69;1948-10-20;;2008-01-04;948.46
40;10;S;BCR;PVE;F;480.32;2008-12-31;2007-05-01;2006-11-01;9846.15
31;10;S;HGH;PVE;M;199.5;2008-01-01;2013-12-01;2006-07-22;4615.38
63;10;M;HGH;PVE;M;813.97;2003-06-01;2010-12-16;2007-04-02;4615.38
52;9;D;HGH;STE;F;290.6;2006-02-01;2012-03-01;2007-11-09;1923.08
39;4;S;HGH;PVE;M;450.12;1978-05-30;2012-12-31;2012-11-20;6045.96
34;8;M;HGH;PVE;F;170.04;2003-01-01;2012-03-07;2009-03-09;2892.19
27;3;M;HGH;STE;M;392.23;2010-01-01;2013-06-03;2013-10-22;525.85
70;12;S;BCR;RET;F;333.98;1990-10-22;;2005-05-25;1580.77
51;7;M;HGH;PVE;M;369.23;1996-01-01;2007-08-01;2010-01-14;2307.69
48;2;M;HGH;STE;F;323.08;1969-11-01;1996-02-09;2014-09-23;184.92
47;0;M;SEC;STE;F;209.71;1995-06-05;1988-07-26;2016-10-18;1410.1
61;9;M;MAS;STE;M;818.82;1988-01-01;2010-07-01;2008-02-28;4615.38
47;14;M;HGH;PVE;F;508.39;1995-05-25;2002-12-01;2002-12-13;1153.85
31;9;S;BCR;PVE;M;1210.77;2000-01-01;2012-12-17;2007-09-19;9230.77
50;11;M;HGH;STE;M;422.72;1996-05-05;1996-12-25;2005-07-07;1274.98
56;9;M;HGH;PVE;M;182.31;1961-04-09;2006-08-03;2007-12-21;813.19
27;0;M;HGH;STE;M;233.81;1999-01-01;2012-04-04;2016-09-30;6134.95
39;10;M;HGH;PVE;F;217.3;2001-03-01;2013-01-20;2007-04-03;5076.92
58;5;M;HGH;PVE;M;269.23;1990-01-01;2006-03-01;2012-03-12;497.43
52;11;M;HGH;PVE;F;511.83;2002-08-21;2005-11-01;2005-11-19;6923.08
45;2;M;BCR;STE;F;455.38;1994-09-15;1994-08-01;2014-08-14;439.56
40;9;S;HGH;PVE;F;285.18;1981-12-01;2007-11-19;2007-11-20;5000.0
36;0;M;HGH;STE;M;722.66;1981-06-02;2013-09-01;2016-10-19;7692.31
66;3;W;BCR;RET;M;214.57;2012-03-20;;2013-07-12;4979.42
44;0;M;HGH;STE;F;226.92;2006-01-01;2006-06-01;2016-10-19;150.46
68;11;S;BCR;RET;F;251.0;1980-01-01;;2005-12-19;3556.73
66;0;M;HGH;RET;M;230.77;1951-01-13;2001-12-21;2016-10-03;4900.38
60;8;W;HGH;STE;M;743.62;1994-09-01;1985-08-26;2009-03-13;961.95
35;9;S;BCR;PVE;F;695.97;1984-01-01;2014-11-03;2007-12-03;2307.69
61;9;M;BCR;PVE;F;776.21;2013-09-01;2003-09-01;2008-06-03;769.23
34;6;M;BCR;PVE;M;307.69;1987-08-22;2013-01-01;2010-09-29;3593.33
57;11;D;BCR;STE;F;1259.05;1990-08-01;2012-08-01;2005-09-17;2376.28
48;13;M;HGH;STE;M;305.49;2000-05-01;2000-05-11;2003-09-15;4615.38
41;11;M;HGH;PVE;F;221.85;2006-09-01;2003-04-01;2005-10-17;2307.69
52;10;S;HGH;PVE;M;498.71;2010-03-01;2013-05-14;2007-01-27;2307.69
31;4;M;HGH;PVE;F;187.11;2006-06-01;2012-08-01;2012-11-14;2524.58
42;12;S;HGH;PVE;M;296.18;1997-01-01;2012-05-14;2005-07-04;6573.17
55;10;M;HGH;PVE;M;224.58;1962-11-18;2012-06-04;2007-06-08;3943.9
50;9;M;BCR;STE;F;231.53;1973-07-01;2012-07-30;2007-12-15;2371.15
41;10;S;PRS;PVE;M;305.12;1985-01-01;2008-09-12;2007-02-12;2307.69
28;2;M;BCR;OTH;M;595.09;;;2014-10-16;7692.31
64;8;S;HGH;RET;F;479.68;2012-06-01;;2009-01-16;5366.71
30;10;M;BCR;PVE;M;616.66;1987-09-25;2015-01-12;2006-10-27;4615.38
65;5;M;HGH;RET;M;223.01;1959-01-01;;2012-06-21;5366.71
60;10;M;HGH;OTH;F;156.75;1971-05-09;;2006-10-04;395.19
38;8;S;BCR;STE;M;436.52;1984-05-10;2008-10-01;2008-10-28;4615.38
26;4;S;HGH;PVE;M;175.38;1991-03-02;2012-11-01;2012-11-06;2307.69
30;1;S;HGH;PVE;F;173.08;1987-06-24;2015-08-17;2015-08-20;2307.69
52;11;M;HGH;STE;F;201.4;1989-01-01;2002-09-01;2006-05-20;4615.38
33;8;S;BCR;STE;M;721.49;2008-09-25;2013-10-15;2009-04-01;1817.88
68;5;W;HGH;RET;F;272.93;2002-10-01;1997-07-27;2012-05-09;2726.83
28;0;S;BCR;PVE;F;163.82;1989-06-22;2015-06-30;2016-10-05;2307.69
40;9;S;BCR;PVE;F;1149.66;2013-06-14;2015-06-02;2008-02-28;7692.31
35;4;M;HGH;PVE;M;209.23;1982-01-04;2014-10-02;2013-02-26;2307.69
40;3;M;HGH;RET;M;1148.56;2009-01-01;;2014-06-18;12984.61
29;3;S;HGH;PVE;M;0.0;1988-10-30;2013-12-23;2014-04-28;1256.71
62;10;M;HGH;RET;M;280.53;1984-01-01;;2007-04-17;7606.64
39;9;M;BCR;PVE;M;916.26;1993-08-08;2010-01-01;2008-06-06;6600.79
34;7;M;PHD;STE;M;1048.21;2008-01-01;2010-05-04;2010-05-12;2307.69
47;11;M;BCR;STE;F;307.15;2008-02-01;2007-07-16;2005-12-05;2307.69
39;4;M;HGH;STE;F;236.98;1978-03-21;2001-05-15;2012-09-12;2307.69
64;11;M;HGH;RET;F;284.04;2000-05-15;;2005-11-11;2567.47
30;3;M;HGH;PVE;M;210.95;1987-11-28;2015-02-01;2014-03-17;2307.69
61;10;S;HGH;PVE;M;216.01;1956-08-23;2014-12-17;2006-10-28;1604.67
50;8;M;HGH;PVE;F;174.62;2012-01-01;2016-04-06;2008-10-23;2556.38
47;6;M;HGH;PVE;M;7978.96;2001-07-01;2002-07-01;2011-06-01;4615.38
34;4;M;HGH;PVE;F;364.53;1983-02-22;2008-05-01;2012-10-26;1538.46
43;5;M;HGH;PVE;M;461.54;1979-01-01;2004-07-01;2012-04-26;4907.96
41;11;S;PRS;PVE;M;184.62;1977-09-12;2010-08-10;2005-08-17;1138.47
62;11;W;BCR;RET;F;207.64;2011-03-11;;2005-09-23;4347.12
60;4;M;HGH;PVE;F;173.66;1997-01-01;2006-06-01;2012-12-20;1219.79
49;10;D;BCR;OTH;F;175.08;2004-02-10;2003-06-16;2006-11-30;2307.69
62;11;M;BCR;RET;M;326.05;2005-12-09;;2005-07-26;790.38
38;11;M;HGH;STE;F;251.31;2013-03-19;2005-01-10;2005-08-18;6266.42
43;9;M;HGH;PVE;M;301.03;2014-10-01;2009-02-04;2007-07-31;5524.91
52;12;D;BCR;PVE;F;297.78;1989-01-01;2010-08-03;2004-07-07;2307.69
38;4;M;PRS;PVE;M;164.58;1979-06-28;2012-11-01;2012-11-27;2549.96
31;4;M;HGH;PVE;F;249.23;2011-01-01;2013-03-15;2013-03-13;223.54
29;3;S;HGH;PVE;M;449.52;1988-08-04;2014-05-01;2014-05-26;1580.77
46;3;M;HGH;STE;M;476.92;2007-12-12;1994-06-14;2013-09-10;3926.37
56;1;M;HGH;STE;F;181.48;2008-01-18;1989-03-13;2015-11-04;5258.53
42;11;M;HGH;PVE;F;403.75;2009-01-01;2011-03-14;2005-08-24;2307.69
62;1;W;HGH;RET;F;230.77;1955-12-17;2000-10-27;2015-08-10;307.54
48;0;M;HGH;STE;M;730.77;1993-02-13;1994-05-06;2016-10-17;357.89
69;12;M;HGH;RET;M;208.64;1987-07-01;;2005-06-28;2687.31
36;14;M;HGH;PVE;F;464.66;2011-02-01;2003-01-03;2003-02-04;9484.62
70;13;W;HGH;RET;M;269.75;1992-01-01;;2004-01-24;5224.44
51;13;D;BCR;STE;F;556.96;1998-08-01;1999-09-01;2004-06-14;2307.69
54;13;D;HGH;STE;F;323.97;1963-05-04;2007-04-16;2003-08-28;961.95
62;12;M;HGH;RET;M;353.85;1985-06-01;;2005-04-06;6386.73
44;3;M;HGH;PVE;M;307.69;1982-12-01;2015-11-27;2013-07-25;2307.69
35;4;M;HGH;PVE;M;164.89;1999-06-12;2016-04-12;2012-09-06;2307.69
56;3;M;HGH;STE;F;292.31;2007-01-01;1997-04-29;2013-07-26;4469.75
67;11;M;HGH;RET;F;215.24;2007-03-02;;2005-07-08;4742.31
39;10;M;HGH;PVE;F;281.95;1978-06-06;1999-10-01;2007-04-19;2493.55
39;0;M;HGH;STE;M;556.38;2008-04-06;1997-07-19;2016-10-12;2307.69
73;10;W;BCR;RET;F;687.22;1965-05-01;;2007-01-12;5366.71
42;3;M;HGH;PVE;M;246.42;1975-09-16;2014-10-21;2014-03-07;4615.38
62;3;W;HGH;RET;F;246.15;2000-02-01;1999-08-13;2014-05-26;3161.54
67;6;M;HGH;RET;M;248.63;1977-01-01;;2011-01-26;2055.0
37;11;M;PRS;STE;F;301.05;2008-08-01;2000-08-01;2006-01-26;2307.69
63;2;M;BCR;RET;M;415.38;1990-01-01;;2015-04-14;2307.69
32;1;S;BCR;PVE;M;243.75;2013-09-13;2009-03-01;2016-04-26;7011.38
50;2;;HGH;OTH;F;0.0;;;2014-11-06;1616.89
60;1;M;HGH;PVE;M;338.45;2001-01-01;2014-09-01;2015-07-13;799.31
67;11;M;HGH;RET;M;161.93;1995-03-16;;2005-10-21;1082.83
46;5;M;HGH;STE;M;261.42;1999-01-01;2012-07-02;2011-12-15;4615.38
42;9;M;HGH;PVE;M;1159.23;1998-10-15;2007-11-01;2007-11-02;7692.31
68;5;W;BCR;RET;F;222.73;2009-03-04;;2011-10-13;5303.48
27;2;M;HGH;PVE;M;488.36;2014-01-11;2013-04-01;2014-07-18;4615.38
64;12;M;BCR;RET;F;371.6;1980-05-01;;2005-05-30;3951.92
51;10;M;PHD;PVE;F;533.08;1990-01-01;2008-09-15;2006-11-10;2307.69
54;10;D;HGH;RET;F;902.46;2005-01-01;;2007-01-03;7692.31
34;6;M;BCR;STE;F;536.78;2006-09-01;2006-09-01;2011-02-16;3307.69
31;0;M;HGH;PVE;M;0.0;2010-01-01;2016-03-15;2016-10-04;4615.38
24;2;S;HGH;PVE;F;384.62;1993-03-03;2015-10-01;2014-11-12;2307.69
43;4;D;HGH;PVE;F;165.95;2009-01-01;2012-01-01;2012-10-24;809.3
26;3;M;BCR;STE;M;264.45;1991-11-07;2014-10-17;2014-01-24;4615.38
42;12;M;HGH;PVE;M;816.85;2008-08-22;2010-01-01;2005-02-16;2307.69
45;8;M;HGH;PVE;F;165.18;2001-04-21;1999-01-01;2008-10-15;2307.69
40;11;M;HGH;PVE;M;713.47;2007-01-01;2013-01-01;2005-11-25;1057.15
62;10;M;HGH;RET;M;205.56;2002-01-01;;2006-12-07;2307.69
44;6;D;BCR;STE;M;323.88;1973-12-09;1996-01-01;2011-03-28;2307.69
35;2;M;BCR;STE;M;548.46;1982-02-24;2001-10-01;2014-12-22;7692.31
63;4;D;HGH;RET;M;302.36;2009-05-14;1998-04-13;2013-01-24;806.4
50;12;M;BCR;STE;M;326.93;2007-01-06;2006-01-23;2005-06-29;7692.31
66;2;W;HGH;RET;F;198.2;1985-01-01;1999-12-01;2014-09-13;4505.19
38;13;M;HGH;PVE;F;309.29;2006-05-01;2004-05-17;2004-06-16;2307.69
50;11;M;BCR;STE;M;412.46;2001-01-01;2011-02-01;2005-09-30;2615.38
42;12;M;BCR;STE;M;842.35;1980-01-01;1998-07-01;2005-03-10;6573.17
50;10;M;BCR;STE;F;333.41;2001-03-06;1987-02-10;2006-08-19;2307.69
59;2;W;HGH;STE;M;749.98;1989-05-01;1989-06-26;2014-08-28;2307.69
63;12;M;BCR;STE;F;171.08;2014-12-01;2012-04-04;2005-01-11;2464.96
45;10;M;BCR;PVE;F;792.36;1972-07-10;2006-07-16;2006-07-31;2307.69
45;12;M;HGH;SFE;F;433.71;2008-01-01;2013-03-29;2005-05-06;7968.26
44;10;M;BCR;STE;M;376.36;1989-08-19;2007-11-28;2006-11-08;2307.69
55;9;W;HGH;PVE;F;243.65;1969-01-01;2006-05-10;2007-07-30;1155.14
45;4;M;BCR;PVE;F;461.54;2003-03-19;1993-04-01;2012-09-11;1027.5
59;4;M;HGH;PVE;M;198.66;1985-12-31;2006-03-20;2013-04-01;641.3
32;7;M;SEC;STE;M;188.88;2009-01-01;2001-04-04;2009-08-05;189.35
65;12;M;PHD;PVE;F;919.91;2015-05-01;2014-09-01;2004-12-01;995.88
29;2;M;HGH;PVE;F;269.23;2012-01-01;2011-02-01;2014-11-12;2032.98
45;13;M;BCR;STE;F;369.19;2010-08-05;2005-02-01;2004-03-08;585.19
46;9;M;BCR;PVE;F;449.82;1997-05-15;2007-09-03;2007-09-04;1538.46
57;4;D;HGH;SFE;F;520.52;2002-12-01;2014-05-01;2012-09-26;2307.69
38;1;M;HGH;STE;M;634.35;1979-10-08;2014-09-03;2015-10-26;7692.31
41;1;S;HGH;PVE;M;180.77;1982-05-01;2016-04-15;2016-04-28;2307.69
67;5;M;HGH;RET;M;222.2;1989-01-28;;2012-04-27;1194.1
61;3;M;HGH;STE;F;221.59;2009-05-14;1983-07-25;2014-03-26;2062.75
52;14;M;BCR;STE;F;0.0;1992-01-01;2016-01-12;2002-07-27;4615.38
52;2;M;HGH;PVE;M;171.71;1973-09-01;2009-04-20;2014-12-19;2307.69
56;10;M;BCR;PVE;M;545.51;2004-03-03;2010-02-10;2006-10-24;414.2
54;12;M;BCR;STE;M;619.79;1963-04-21;1984-03-19;2005-07-01;5239.38
60;5;M;PRS;PVE;F;177.26;1985-08-01;2010-12-01;2011-11-25;158.67
32;0;M;HGH;STE;M;504.36;2000-06-26;2016-09-03;2016-10-19;7692.31
53;4;M;HGH;PVE;F;319.25;1986-02-24;2006-09-01;2012-08-03;802.58
62;10;M;HGH;RET;F;227.41;1981-09-29;;2007-04-17;2450.19
54;13;S;SEC;OTH;M;0.0;;;2003-07-14;2307.69
29;6;S;BCR;PVE;M;588.02;2006-06-10;2013-08-01;2011-02-07;7692.31
39;8;M;HGH;STE;M;184.02;1993-01-01;1998-02-25;2008-09-19;2307.69
31;2;M;BCR;PVE;M;372.97;1986-10-30;2015-01-01;2014-12-11;2307.69
29;2;S;HGH;PVE;M;169.17;1988-03-15;2014-12-15;2014-12-31;728.37
